"Plot";"Subplot";"herb1";"Plant";"fv1";"sal"
9;"B4";0;"MESU";0;0,4796
9;"B4";2;"POMA";0;0,4796
9;"B5";0;"MESU";0;0,6716
9;"B5";6;"POMA";0;0,6716
9;"B6";4;"MESU";0;0,532
9;"B6";1;"POMA";0;0,532
9;"C1";0;"POMA";0;0,6216
9;"C2";0;"MESU";0;0,5326
9;"C2";0;"POMA";0;0,5326
9;"C3";3;"POMA";0;0,6356
9;"C4";5;"POMA";0;0,6436
9;"C5";0;"MESU";0;0,6076
9;"C5";0;"POMA";0;0,6076
9;"C6";1;"MESU";0;0,4576
9;"C6";29;"POMA";0;0,4576
9;"D1";1;"POMA";0;0,7416
9;"D2";1;"POMA";0;0,9616
9;"D3";2;"POMA";0;0,8516
9;"D4";2;"MESU";0;0,5246
9;"D4";9;"POMA";0;0,5246
9;"D5";3;"MESU";3;0,5876
9;"D5";0;"POMA";0;0,5876
9;"D6";16;"POMA";0;0,8306
9;"E1";2;"POMA";0;0,7676
9;"E2";13;"POMA";0;0,9096
9;"E3";9;"POMA";0;1,0006
9;"E4";5;"POMA";0;0,8806
9;"E5";10;"POMA";0;0,6966
9;"E6";14;"POMA";0;0,5636
9;"F1";1;"POMA";0;1,2276
9;"F2";3;"POMA";0;1,2566
9;"F5";0;"POMA";0;1,3986
9;"F6";1;"POMA";0;1,1596
3;"B6";0;"MESU";0;0,7845
3;"B6";0;"MESU";0;0,7845
2;"B6";0;"BEMA";0;0,6401
4;"A3";0;"BEMA";0;1,476
4;"A3";0;"PLCO";0;1,476
4;"A3";0;"SPRU";0;1,476
4;"A4";0;"BEMA";0;1,437
4;"A6";0;"PLCO";0;1,332
4;"A6";0;"SPRU";0;1,332
4;"B1";0;"PLCO";0;1,607
4;"B2";0;"PLCO";0;1,311
4;"B3";0;"BEMA";0;1,408
4;"B5";0;"BEMA";0;1,179
4;"C1";0;"BEMA";0;1,605
4;"C1";0;"PLCO";0;1,605
4;"D6";0;"PLCO";0;1,68
4;"E1";0;"BEMA";0;0,91
4;"E5";0;"BEMA";0;1,039
4;"F1";0;"PLCO";0;1,529
4;"F4";0;"PLCO";0;1,28
6;"E5";0;"SPRU";0;1,684
7;"A1";0;"SPRU";0;1,144
7;"A2";0;"SPRU";0;1,602
7;"A3";0;"SPRU";0;1,967
7;"A4";0;"SPRU";0;1,274
7;"A5";0;"SPRU";0;1,065
7;"A6";0;"SPRU";0;1,154
7;"B1";0;"SPRU";0;1,241
7;"B2";0;"SPRU";0;1,132
7;"B3";0;"SPRU";0;1,48
7;"B4";0;"SPRU";0;1,167
7;"B5";0;"SPRU";0;1,059
7;"B6";0;"SPRU";0;1,141
7;"C1";0;"SPRU";0;1,556
7;"C2";0;"SPRU";0;1,492
7;"C3";0;"SPRU";0;1,333
7;"C4";0;"SPRU";0;1
7;"C5";0;"SPRU";0;1,096
7;"C6";0;"SPRU";0;1,098
7;"D1";0;"SPRU";0;1,756
7;"D3";0;"SPRU";0;1,192
7;"D4";0;"SPRU";0;0,978
7;"D5";0;"SPRU";0;1,15
7;"E1";0;"SPRU";0;1,857
7;"E2";0;"SPRU";0;1,435
7;"E3";0;"SPRU";0;1,214
7;"E4";0;"SPRU";0;1,257
7;"E5";0;"SPRU";0;1,316
7;"E6";0;"SPRU";0;1,48
7;"F2";0;"SPRU";0;1,538
7;"F3";0;"SPRU";0;1,455
7;"F4";0;"SPRU";0;1,452
7;"F5";0;"SPRU";0;1,435
7;"F6";0;"SPRU";0;1,977
8;"A1";0;"SPRU";0;1,649
8;"A2";0;"SPRU";0;1,431
8;"A3";0;"SPRU";0;1,545
8;"A5";0;"SPRU";0;1,436
8;"A6";0;"SPRU";0;1,497
8;"B1";0;"SPRU";0;1,538
8;"B2";0;"SPRU";0;1,277
8;"B3";0;"SPRU";0;1,449
8;"B4";0;"SPRU";0;1,199
8;"B5";0;"SPRU";0;1,5
8;"C1";0;"SPRU";0;1,495
8;"C6";0;"SPRU";0;1,303
8;"D1";0;"SPRU";0;1,406
8;"D5";0;"SPRU";0;1,408
8;"E1";0;"SPRU";0;1,662
8;"E2";0;"SPRU";0;1,125
8;"E4";0;"SPRU";0;1,046
8;"F1";0;"SPRU";0;1,526
8;"F2";0;"SPRU";0;1,885
8;"F3";0;"SPRU";0;1,68
6;"B2";0;"PLCO";0;1,829
6;"C2";0;"PLCO";0;1,835
6;"C3";0;"PLCO";0;1,651
6;"D5";0;"PLCO";0;1,594
6;"E1";0;"PLCO";0;1,767
6;"E2";0;"PLCO";0;1,634
6;"E5";0;"PLCO";0;1,684
6;"F1";0;"PLCO";0;1,575
6;"F2";0;"PLCO";0;1,649
6;"F4";0;"PLCO";0;1,415
6;"F5";0;"PLCO";0;1,432
7;"A1";0;"BEMA";0;1,144
7;"A2";0;"BEMA";0;1,602
7;"A3";0;"BEMA";0;1,967
7;"A4";0;"BEMA";0;1,274
7;"A5";1;"BEMA";0;1,065
7;"A6";2;"BEMA";0;1,154
7;"B1";0;"BEMA";0;1,241
7;"B2";0;"BEMA";0;1,132
7;"B3";2;"BEMA";0;1,48
7;"B4";0;"BEMA";0;1,167
7;"B5";1;"BEMA";0;1,059
7;"B6";1;"BEMA";0;1,141
7;"C1";1;"BEMA";0;1,556
7;"C2";0;"BEMA";0;1,492
7;"C3";0;"BEMA";0;1,333
7;"C4";0;"BEMA";0;1
7;"C5";1;"BEMA";0;1,096
7;"C6";5;"BEMA";0;1,098
7;"D1";4;"BEMA";0;1,756
7;"D2";0;"BEMA";0;1,419
7;"D3";0;"BEMA";0;1,192
7;"D4";0;"BEMA";0;0,978
7;"D5";1;"BEMA";0;1,15
7;"D6";0;"BEMA";0;1,178
7;"E1";1;"BEMA";0;1,857
7;"E2";0;"BEMA";0;1,435
7;"E3";0;"BEMA";0;1,214
7;"E4";0;"BEMA";0;1,257
7;"E5";0;"BEMA";0;1,316
7;"E6";0;"BEMA";0;1,48
7;"F1";2;"BEMA";0;1,495
7;"F2";0;"BEMA";0;1,538
7;"F3";0;"BEMA";0;1,455
7;"F3";0;"PLCO";0;1,455
7;"F4";0;"BEMA";0;1,452
7;"F5";0;"BEMA";0;1,435
7;"F6";0;"BEMA";0;1,977
8;"A1";2;"BEMA";0;1,649
8;"A2";1;"BEMA";0;1,431
8;"A3";0;"BEMA";0;1,545
8;"A3";0;"PLCO";0;1,545
8;"A4";0;"BEMA";0;1,36
8;"A4";0;"PLCO";0;1,36
8;"A5";3;"BEMA";0;1,436
8;"A5";0;"PLCO";0;1,436
8;"A6";0;"BEMA";0;1,497
8;"A6";0;"PLCO";0;1,497
8;"B1";2;"BEMA";0;1,538
8;"B2";0;"BEMA";0;1,277
8;"B3";0;"BEMA";0;1,449
8;"B3";0;"PLCO";0;1,449
8;"B4";0;"BEMA";0;1,199
8;"B5";1;"BEMA";0;1,5
8;"B5";0;"PLCO";0;1,5
8;"B6";1;"BEMA";0;1,537
8;"C1";1;"BEMA";0;1,495
8;"C2";0;"BEMA";0;1,381
8;"C4";0;"PLCO";0;1,171
8;"C5";0;"BEMA";0;1,347
8;"C6";0;"BEMA";0;1,303
8;"D1";5;"BEMA";0;1,406
8;"D2";0;"BEMA";0;1,533
8;"D3";0;"PLCO";0;1,061
8;"D5";0;"BEMA";0;1,408
8;"D5";0;"PLCO";0;1,408
8;"D6";0;"BEMA";0;1,286
8;"E1";3;"BEMA";0;1,662
8;"E2";1;"BEMA";0;1,125
8;"E3";0;"BEMA";0;1,042
8;"E6";0;"BEMA";0;1,162
8;"F1";1;"BEMA";0;1,526
8;"F2";0;"BEMA";0;1,885
8;"F3";0;"BEMA";0;1,68
8;"F4";0;"BEMA";0;1,733
8;"F5";0;"BEMA";0;1,27
8;"F6";0;"BEMA";0;1,11
9;"D2";0;"PLCO";0;0,9616
9;"E1";0;"BEMA";0;0,7676
9;"E3";0;"BEMA";0;1,0006
9;"F2";0;"PLCO";0;1,2566
9;"F3";0;"PLCO";0;1,2646
1;"A1";0;"PAIN";0;1,774
1;"A2";4;"PAIN";0;1,12
1;"A3";2;"PAIN";0;1,446
1;"A4";1;"PAIN";0;1,155
1;"A5";1;"PAIN";0;1,032
1;"A6";0;"PAIN";0;1,149
1;"B1";1;"PAIN";0;1,02
1;"B2";3;"PAIN";0;1,419
1;"B3";0;"PAIN";0;1,186
1;"B4";3;"PAIN";0;1,384
1;"B5";2;"PAIN";0;1,144
1;"B6";0;"PAIN";0;0,956
1;"C1";0;"PAIN";0;1,198
1;"C2";4;"PAIN";0;1,258
1;"C3";3;"PAIN";0;1,228
1;"C4";4;"PAIN";0;1,193
1;"C5";5;"PAIN";0;0,925
1;"C6";5;"PAIN";0;1,291
1;"D1";0;"PAIN";0;0,911
1;"D2";4;"PAIN";0;0,972
1;"D3";0;"PAIN";0;1,073
1;"D4";1;"PAIN";0;0,907
1;"D5";0;"PAIN";0;1
1;"D6";2;"PAIN";0;1,072
1;"E1";1;"PAIN";0;0,818
1;"E2";0;"PAIN";0;0,891
1;"E3";1;"PAIN";0;0,947
1;"E4";16;"PAIN";0;0,974
1;"E5";0;"PAIN";0;0,844
1;"E6";9;"PAIN";0;1,043
1;"F1";1;"PAIN";0;1,149
1;"F2";2;"PAIN";0;0,848
1;"F3";4;"PAIN";0;0,682
1;"F4";0;"PAIN";0;0,931
1;"F5";0;"PAIN";0;0,839
1;"F6";12;"PAIN";0;1,052
2;"A1";1;"PAIN";0;0,8611
2;"A2";0;"PAIN";0;0,7941
2;"A3";0;"PAIN";0;0,6831
2;"A4";8;"PAIN";0;0,7321
2;"A5";0;"PAIN";0;0,7221
2;"A6";10;"PAIN";0;0,5291
2;"B1";0;"PAIN";0;0,6931
2;"B2";0;"PAIN";0;0,6951
2;"B3";1;"PAIN";0;0,8791
2;"B4";7;"PAIN";0;0,6311
2;"B5";1;"PAIN";0;0,5481
2;"B6";9;"PAIN";0;0,6401
2;"C1";3;"PAIN";0;0,7361
2;"C2";0;"PAIN";0;0,7811
2;"C3";1;"PAIN";0;0,7541
2;"C4";0;"PAIN";0;0,5321
2;"C5";1;"PAIN";0;0,5471
2;"C6";8;"PAIN";0;0,6241
2;"D1";1;"PAIN";0;0,4981
2;"D2";0;"PAIN";0;0,6991
2;"D3";0;"PAIN";0;0,6841
2;"D4";1;"PAIN";0;0,4611
2;"D5";0;"PAIN";0;0,5461
2;"D6";3;"PAIN";0;0,5491
2;"E1";2;"PAIN";0;0,5711
2;"E2";0;"PAIN";0;0,5381
2;"E3";0;"PAIN";0;0,3571
2;"E4";0;"PAIN";0;0,3981
2;"E5";0;"PAIN";0;0,4581
2;"E6";18;"PAIN";0;0,4681
2;"F1";1;"PAIN";0;0,5181
2;"F2";0;"PAIN";0;0,5781
2;"F3";1;"PAIN";0;0,5581
2;"F4";0;"PAIN";0;0,3631
2;"F5";0;"PAIN";0;0,3421
2;"F6";0;"PAIN";0;0,3721
3;"A1";9;"PAIN";0;0,8255
3;"A2";1;"PAIN";0;0,9355
3;"A3";0;"PAIN";0;0,7085
3;"A4";0;"PAIN";0;0,7205
3;"A5";0;"PAIN";0;0,7095
3;"A6";0;"PAIN";0;0,7845
3;"B1";1;"PAIN";0;0,8225
3;"B2";1;"PAIN";0;0,8325
3;"B3";1;"PAIN";0;0,7405
3;"B4";2;"PAIN";0;0,725
3;"B5";0;"PAIN";0;0,7675
3;"B6";0;"PAIN";0;0,7845
3;"C1";5;"PAIN";0;0,6425
3;"C2";0;"PAIN";0;0,8375
3;"C3";0;"PAIN";0;0,6605
3;"C4";0;"PAIN";0;0,6445
3;"C5";0;"PAIN";0;0,5095
3;"C6";1;"PAIN";0;0,7375
3;"D1";6;"PAIN";0;0,5315
3;"D2";1;"PAIN";0;0,7005
3;"D3";1;"PAIN";0;0,7235
3;"D4";0;"PAIN";0;0,6845
3;"D5";0;"PAIN";0;0,7595
3;"D6";1;"PAIN";0;0,7975
3;"E1";13;"PAIN";0;0,8285
3;"E2";2;"PAIN";0;0,7495
3;"E3";3;"PAIN";0;0,7295
3;"E4";2;"PAIN";0;0,7745
3;"E5";0;"PAIN";0;0,7315
3;"E6";7;"PAIN";0;0,8895
3;"F1";11;"PAIN";0;0,9325
3;"F2";3;"PAIN";0;0,7775
3;"F3";0;"PAIN";0;0,9235
3;"F4";10;"PAIN";0;0,978
3;"F5";0;"PAIN";0;0,7875
3;"F6";1;"PAIN";0;0,8075
4;"A1";0;"PAIN";0;1,651
4;"A2";0;"PAIN";0;1,451
4;"A5";0;"PAIN";0;1,355
4;"A6";0;"PAIN";0;1,332
4;"B1";0;"PAIN";0;1,607
4;"B2";0;"PAIN";0;1,311
4;"B3";1;"PAIN";0;1,408
4;"B4";0;"PAIN";0;1,316
4;"B5";0;"PAIN";0;1,179
4;"B6";1;"PAIN";0;1,161
4;"C2";1;"PAIN";0;1,348
4;"C3";0;"PAIN";0;1,27
4;"C4";1;"PAIN";0;1,153
4;"C5";0;"PAIN";0;1,309
4;"C6";0;"PAIN";0;1,413
4;"D1";0;"PAIN";0;1,593
4;"D2";0;"PAIN";0;1,577
4;"D3";1;"PAIN";0;1,181
4;"D4";0;"PAIN";0;1,117
4;"D5";0;"PAIN";0;1,129
4;"D6";0;"PAIN";0;1,68
4;"E1";0;"PAIN";0;0,91
4;"E2";0;"PAIN";0;1,332
4;"E3";0;"PAIN";0;1,041
4;"E4";0;"PAIN";0;1,092
4;"E5";0;"PAIN";0;1,039
4;"E6";0;"PAIN";0;1,239
4;"F2";0;"PAIN";0;0,886
4;"F3";0;"PAIN";0;1,267
4;"F4";0;"PAIN";0;1,28
4;"F5";0;"PAIN";0;1,407
4;"F6";0;"PAIN";0;1,355
5;"A1";2;"PAIN";0;1,527
5;"A2";0;"PAIN";0;1,472
5;"A3";0;"PAIN";0;1,32
5;"A4";0;"PAIN";0;0,948
5;"A5";0;"PAIN";0;1,412
5;"A6";1;"PAIN";0;1,458
5;"B1";0;"PAIN";0;1,299
5;"B2";0;"PAIN";0;1,132
5;"B3";0;"PAIN";0;1,104
5;"B4";0;"PAIN";0;1,24
5;"B5";0;"PAIN";0;1,341
5;"B6";0;"PAIN";0;1,411
5;"C1";1;"PAIN";0;1,131
5;"C2";0;"PAIN";0;1,051
5;"C3";0;"PAIN";0;1,126
5;"C4";0;"PAIN";0;1,16
5;"C5";0;"PAIN";0;1,396
5;"C6";0;"PAIN";0;1,261
5;"D1";0;"PAIN";0;1,211
5;"D2";0;"PAIN";0;1,155
5;"D3";0;"PAIN";0;1,445
5;"D4";0;"PAIN";0;1,301
5;"D5";0;"PAIN";0;1,656
5;"D6";0;"PAIN";0;1,591
5;"E1";0;"PAIN";0;1,21
5;"E2";0;"PAIN";0;1,395
5;"E3";0;"PAIN";0;1,294
5;"E4";0;"PAIN";0;1,149
5;"E5";0;"PAIN";0;1,278
5;"E6";1;"PAIN";0;1,103
5;"F1";0;"PAIN";0;1,352
5;"F2";0;"PAIN";0;0,997
5;"F3";0;"PAIN";0;0,784
5;"F4";0;"PAIN";0;0,982
5;"F5";0;"PAIN";0;1,006
5;"F6";1;"PAIN";0;1,127
6;"A1";0;"PAIN";0;1,902
6;"A2";0;"PAIN";0;1,525
6;"A3";0;"PAIN";0;1,403
6;"A4";0;"PAIN";0;1,504
6;"A5";1;"PAIN";0;1,494
6;"A6";2;"PAIN";0;1,516
6;"B1";2;"PAIN";0;1,638
6;"B2";0;"PAIN";0;1,829
6;"B3";1;"PAIN";0;1,611
6;"B4";0;"PAIN";0;1,624
6;"B5";0;"PAIN";0;1,648
6;"B6";1;"PAIN";0;1,41
6;"C1";2;"PAIN";0;1,636
6;"C2";0;"PAIN";0;1,835
6;"C3";2;"PAIN";0;1,651
6;"C4";0;"PAIN";0;1,543
6;"C5";0;"PAIN";0;1,609
6;"C6";2;"PAIN";0;1,543
6;"D1";0;"PAIN";0;1,543
6;"D2";0;"PAIN";0;1,406
6;"D3";1;"PAIN";0;1,637
6;"D4";0;"PAIN";0;1,528
6;"D5";0;"PAIN";0;1,594
6;"D6";2;"PAIN";0;1,41
6;"E1";0;"PAIN";0;1,767
6;"E2";0;"PAIN";0;1,634
6;"E3";2;"PAIN";0;1,673
6;"E4";0;"PAIN";0;1,52
6;"E5";0;"PAIN";0;1,684
6;"E6";0;"PAIN";0;1,27
6;"F1";0;"PAIN";0;1,575
6;"F2";0;"PAIN";0;1,649
6;"F3";1;"PAIN";0;1,672
6;"F4";0;"PAIN";0;1,415
6;"F5";0;"PAIN";0;1,432
6;"F6";0;"PAIN";0;1,353
2;"A5";0;"CETE";0;0,7221
2;"A6";0;"CETE";0;0,5291
2;"B4";0;"CETE";0;0,6311
2;"C2";0;"CETE";0;0,7811
2;"C4";0;"CETE";0;0,5321
2;"C6";0;"CETE";0;0,6241
2;"E6";0;"CETE";0;0,4681
2;"F4";0;"CETE";0;0,3631
2;"F5";0;"CETE";0;0,3421
4;"A3";0;"CETE";0;1,476
4;"D1";0;"CETE";0;1,593
5;"E3";0;"CETE";0;1,294
6;"E4";0;"CETE";0;1,52
7;"A1";0;"CETE";0;1,144
7;"A1";0;"PAIN";0;1,144
7;"A2";0;"CETE";0;1,602
7;"A2";0;"PAIN";0;1,602
7;"A4";6;"CETE";0;1,274
7;"A4";0;"PAIN";0;1,274
7;"A5";3;"CETE";0;1,065
7;"A5";0;"PAIN";0;1,065
7;"A6";0;"CETE";0;1,154
7;"A6";5;"PAIN";0;1,154
7;"B2";0;"PAIN";0;1,132
7;"B3";0;"PAIN";0;1,48
7;"B4";2;"CETE";0;1,167
7;"B5";2;"CETE";0;1,059
7;"B5";2;"PAIN";0;1,059
7;"B6";10;"CETE";0;1,141
7;"B6";2;"PAIN";0;1,141
7;"C1";0;"CETE";0;1,556
7;"C1";0;"PAIN";0;1,556
7;"C2";10;"CETE";0;1,492
7;"C3";0;"CETE";0;1,333
7;"C4";8;"CETE";0;1
7;"C5";1;"CETE";0;1,096
7;"C6";0;"CETE";0;1,098
7;"D2";10;"CETE";0;1,419
7;"D2";1;"PAIN";0;1,419
7;"D4";0;"PAIN";0;0,978
7;"D5";0;"CETE";0;1,15
7;"D5";1;"PAIN";0;1,15
7;"D6";2;"CETE";0;1,178
7;"E2";0;"CETE";0;1,435
7;"E3";10;"CETE";0;1,214
7;"E3";4;"PAIN";0;1,214
7;"E4";7;"CETE";0;1,257
7;"E4";0;"PAIN";0;1,257
7;"E5";4;"CETE";0;1,316
7;"E6";2;"CETE";0;1,48
7;"F2";0;"CETE";0;1,538
7;"F4";14;"CETE";0;1,452
7;"F5";18;"CETE";0;1,435
7;"F6";4;"CETE";0;1,977
8;"A1";14;"CETE";0;1,649
8;"A2";45;"CETE";0;1,431
8;"A3";4;"CETE";0;1,545
8;"A4";27;"CETE";0;1,36
8;"A4";0;"PAIN";0;1,36
8;"A5";6;"CETE";0;1,436
8;"A6";13;"CETE";0;1,497
8;"A6";0;"PAIN";0;1,497
8;"B1";0;"CETE";0;1,538
8;"B2";17;"CETE";0;1,277
8;"B3";3;"CETE";0;1,449
8;"B4";26;"CETE";0;1,199
8;"B5";19;"CETE";0;1,5
8;"B5";0;"PAIN";0;1,5
8;"B6";22;"CETE";0;1,537
8;"C1";0;"CETE";0;1,495
8;"C2";2;"CETE";0;1,381
8;"C3";0;"CETE";0;0,933
8;"C3";0;"PAIN";0;0,933
8;"C4";24;"CETE";0;1,171
8;"C5";48;"CETE";0;1,347
8;"C5";0;"PAIN";0;1,347
8;"C6";26;"CETE";0;1,303
8;"D1";0;"CETE";0;1,406
8;"D2";4;"CETE";0;1,533
8;"D3";0;"CETE";0;1,061
8;"D4";17;"CETE";0;0,96
8;"D5";12;"CETE";0;1,408
8;"D6";10;"CETE";0;1,286
8;"E1";17;"CETE";0;1,662
8;"E2";0;"CETE";0;1,125
8;"E3";1;"CETE";0;1,042
8;"E3";0;"PAIN";0;1,042
8;"E4";16;"CETE";0;1,046
8;"E5";23;"CETE";0;1,865
8;"E6";7;"CETE";0;1,162
8;"F1";13;"CETE";0;1,526
8;"F1";0;"PAIN";0;1,526
8;"F2";9;"CETE";0;1,885
8;"F3";2;"CETE";0;1,68
8;"F3";0;"PAIN";0;1,68
8;"F4";22;"CETE";0;1,733
8;"F4";0;"PAIN";0;1,733
8;"F5";0;"CETE";0;1,27
8;"F5";0;"PAIN";0;1,27
8;"F6";8;"CETE";0;1,11
8;"F6";1;"PAIN";0;1,11
9;"A1";2;"PAIN";0;0,5146
9;"A2";3;"PAIN";0;0,5196
9;"A3";6;"PAIN";0;0,578
9;"A4";2;"PAIN";0;0,562
9;"A5";0;"PAIN";0;0,531
9;"B3";8;"PAIN";0;0,5546
9;"C3";5;"PAIN";0;0,6356
9;"D1";26;"PAIN";0;0,7416
9;"D2";2;"PAIN";0;0,9616
9;"D3";3;"PAIN";0;0,8516
9;"D4";7;"PAIN";0;0,5246
9;"D6";0;"PAIN";0;0,8306
9;"E1";3;"PAIN";0;0,7676
9;"E2";0;"PAIN";0;0,9096
2;"C5";0;"PUPA";0;0,5471
2;"D6";0;"PUPA";0;0,5491
2;"F6";0;"PUPA";0;0,3721
7;"A1";0;"PUPA";0;1,144
7;"A2";0;"PUPA";0;1,602
7;"A4";0;"PUPA";0;1,274
7;"A5";3;"PUPA";0;1,065
7;"A6";6;"PUPA";1;1,154
7;"B1";0;"PUPA";0;1,241
7;"B4";2;"PUPA";2;1,167
7;"B5";7;"PUPA";2;1,059
7;"B6";0;"PUPA";0;1,141
7;"C1";2;"PUPA";0;1,556
7;"C3";6;"PUPA";1;1,333
7;"C4";2;"PUPA";1;1
7;"C5";0;"PUPA";0;1,096
7;"C6";0;"PUPA";0;1,098
7;"D3";0;"PUPA";1;1,192
7;"D4";0;"PUPA";0;0,978
7;"D5";0;"PUPA";2;1,15
7;"D6";0;"PUPA";0;1,178
7;"E3";7;"PUPA";2;1,214
7;"E4";4;"PUPA";4;1,257
7;"E5";1;"PUPA";0;1,316
7;"E6";0;"PUPA";1;1,48
7;"F4";2;"PUPA";1;1,452
7;"F5";7;"PUPA";0;1,435
8;"A2";8;"PUPA";1;1,431
8;"A3";0;"PUPA";0;1,545
8;"A4";0;"PUPA";0;1,36
8;"A5";0;"PUPA";0;1,436
8;"A6";0;"PUPA";0;1,497
8;"B2";0;"PUPA";5;1,277
8;"B3";3;"PUPA";5;1,449
8;"B4";6;"PUPA";3;1,199
8;"B5";0;"PUPA";1;1,5
8;"B6";0;"PUPA";1;1,537
8;"C1";0;"PUPA";0;1,495
8;"C2";1;"PUPA";2;1,381
8;"C3";9;"PUPA";12;0,933
8;"C4";6;"PUPA";2;1,171
8;"C5";2;"PUPA";8;1,347
8;"C6";0;"PUPA";1;1,303
8;"D2";3;"PUPA";6;1,533
8;"D3";4;"PUPA";12;1,061
8;"D4";0;"PUPA";3;0,96
8;"D5";5;"PUPA";3;1,408
8;"D6";3;"PUPA";10;1,286
8;"E1";5;"PUPA";4;1,662
8;"E2";0;"PUPA";3;1,125
8;"E3";3;"PUPA";4;1,042
8;"E4";1;"PUPA";0;1,046
8;"E5";1;"PUPA";1;1,865
8;"E6";0;"PUPA";1;1,162
8;"F5";0;"PUPA";2;1,27
8;"F6";0;"PUPA";0;1,11
1;"B5";0;"SASO";0;1,144
1;"C6";0;"SASO";0;1,291
1;"D3";0;"SASO";0;1,073
1;"E5";0;"SASO";0;0,844
2;"A1";0;"SASO";0;0,8611
2;"A3";0;"SASO";0;0,6831
2;"A6";0;"SASO";0;0,5291
2;"B3";0;"SASO";0;0,8791
2;"B4";0;"SASO";0;0,6311
2;"B5";0;"SASO";0;0,5481
2;"B6";0;"SASO";0;0,6401
2;"C1";0;"SASO";0;0,7361
2;"C2";0;"SASO";0;0,7811
2;"C3";0;"SASO";0;0,7541
2;"C4";0;"SASO";0;0,5321
2;"C5";0;"SASO";0;0,5471
2;"D1";0;"SASO";0;0,4981
2;"D2";0;"SASO";0;0,6991
2;"E6";0;"SASO";0;0,4681
3;"A4";0;"SASO";0;0,7205
3;"A5";0;"SASO";0;0,7095
3;"A6";0;"SASO";0;0,7845
3;"B2";0;"SASO";0;0,8325
3;"B4";0;"SASO";0;0,725
3;"B6";0;"SASO";0;0,7845
3;"C6";0;"SASO";0;0,7375
3;"D5";0;"SASO";0;0,7595
3;"D6";0;"SASO";0;0,7975
3;"E6";0;"SASO";0;0,8895
3;"F4";0;"SASO";0;0,978
3;"F6";0;"SASO";0;0,8075
4;"B4";0;"SASO";0;1,316
5;"A2";0;"SASO";0;1,472
5;"A4";0;"SASO";0;0,948
5;"A5";0;"SASO";0;1,412
5;"B2";0;"SASO";0;1,132
5;"B5";0;"SASO";0;1,341
5;"B6";0;"SASO";0;1,411
5;"C6";0;"SASO";0;1,261
7;"A1";0;"SASO";0;1,144
7;"A2";0;"SASO";0;1,602
7;"A3";0;"SASO";0;1,967
7;"A4";0;"SASO";0;1,274
7;"A5";0;"SASO";0;1,065
7;"A6";0;"SASO";0;1,154
7;"B1";0;"SASO";0;1,241
7;"B2";0;"SASO";0;1,132
7;"B3";0;"SASO";0;1,48
7;"B4";0;"SASO";0;1,167
7;"B5";0;"SASO";0;1,059
7;"B6";0;"SASO";0;1,141
7;"C1";0;"SASO";0;1,556
7;"C2";0;"SASO";0;1,492
7;"C3";0;"SASO";0;1,333
7;"C4";0;"SASO";0;1
7;"C5";0;"SASO";0;1,096
7;"C6";0;"SASO";0;1,098
7;"D1";0;"SASO";0;1,756
7;"D2";0;"SASO";0;1,419
7;"D3";0;"SASO";0;1,192
7;"D4";0;"SASO";0;0,978
7;"D5";0;"SASO";0;1,15
7;"D6";0;"SASO";0;1,178
7;"E1";0;"SASO";0;1,857
7;"E2";0;"SASO";0;1,435
7;"E3";0;"SASO";0;1,214
7;"E4";0;"SASO";0;1,257
7;"E5";0;"SASO";0;1,316
7;"E6";0;"SASO";0;1,48
7;"F1";0;"SASO";0;1,495
7;"F2";0;"SASO";0;1,538
7;"F3";0;"SASO";0;1,455
7;"F4";0;"SASO";0;1,452
7;"F5";0;"SASO";0;1,435
7;"F6";0;"SASO";0;1,977
8;"A1";0;"SASO";0;1,649
8;"A2";0;"SASO";0;1,431
8;"A3";0;"SASO";0;1,545
8;"A5";0;"SASO";0;1,436
8;"A6";0;"SASO";0;1,497
8;"B1";0;"SASO";0;1,538
8;"B2";0;"SASO";0;1,277
8;"B3";0;"SASO";0;1,449
8;"B4";0;"SASO";0;1,199
8;"B5";0;"SASO";0;1,5
8;"C1";0;"SASO";0;1,495
8;"C2";0;"SASO";0;1,381
8;"C3";0;"SASO";0;0,933
8;"C4";0;"SASO";0;1,171
8;"C5";0;"SASO";0;1,347
8;"C6";0;"SASO";0;1,303
8;"D1";0;"SASO";0;1,406
8;"D2";0;"SASO";0;1,533
8;"D5";0;"SASO";0;1,408
8;"D6";0;"SASO";0;1,286
8;"E1";0;"SASO";0;1,662
8;"E2";0;"SASO";0;1,125
8;"E3";0;"SASO";0;1,042
8;"E5";0;"SASO";0;1,865
8;"F1";0;"SASO";0;1,526
8;"F2";0;"SASO";0;1,885
8;"F3";0;"SASO";0;1,68
8;"F5";0;"SASO";0;1,27
8;"F6";0;"SASO";0;1,11
9;"E2";0;"SASO";0;0,9096
9;"E3";0;"SASO";0;1,0006
