day;month;year;Plot;Subplot;Moisture;Salinity;Salinity_mean;Sensor;Observations;;
5;21;2019;2;A1;NA;NA;0.0741;NA;No se toman datos;;
5;21;2019;2;A2;NA;NA;0.0741;NA;No se toman datos;;
5;21;2019;2;A3;NA;NA;0.0741;NA;No se toman datos;;
5;21;2019;2;A4;NA;NA;0.0741;NA;No se toman datos;;
5;21;2019;2;A5;NA;NA;0.0741;NA;No se toman datos;;
5;21;2019;2;A6;NA;NA;0.0741;NA;No se toman datos;;
5;21;2019;2;B1;NA;NA;0.0741;NA;No se toman datos;;
5;21;2019;2;B2;NA;NA;0.0741;NA;No se toman datos;;
5;21;2019;2;B3;NA;NA;0.0741;NA;No se toman datos;;
5;21;2019;2;B4;NA;NA;0.0741;NA;No se toman datos;;
5;21;2019;2;B5;NA;NA;0.0741;NA;No se toman datos;;
5;21;2019;2;B6;NA;NA;0.0741;NA;No se toman datos;;
5;21;2019;2;C1;NA;NA;0.0741;NA;No se toman datos;;
5;21;2019;2;C2;NA;NA;0.0741;NA;No se toman datos;;
5;21;2019;2;C3;NA;NA;0.0741;NA;No se toman datos;;
5;21;2019;2;C4;NA;NA;0.0741;NA;No se toman datos;;
5;21;2019;2;C5;NA;NA;0.0741;NA;No se toman datos;;
5;21;2019;2;C6;NA;NA;0.0741;NA;No se toman datos;;
5;21;2019;2;D1;NA;NA;0.0741;NA;No se toman datos;;
5;21;2019;2;D2;NA;NA;0.0741;NA;No se toman datos;;
5;21;2019;2;D3;NA;NA;0.0741;NA;No se toman datos;;
5;21;2019;2;D4;NA;NA;0.0741;NA;No se toman datos;;
5;21;2019;2;D5;NA;NA;0.0741;NA;No se toman datos;;
5;21;2019;2;D6;NA;NA;0.0741;NA;No se toman datos;;
5;21;2019;2;E1;NA;NA;0.0741;NA;No se toman datos;;
5;21;2019;2;E2;NA;NA;0.0741;NA;No se toman datos;;
5;21;2019;2;E3;NA;NA;0.0741;NA;No se toman datos;;
5;21;2019;2;E4;NA;NA;0.0741;NA;No se toman datos;;
5;21;2019;2;E5;NA;NA;0.0741;NA;No se toman datos;;
5;21;2019;2;E6;NA;NA;0.0741;NA;No se toman datos;;
5;21;2019;2;F1;NA;NA;0.0741;NA;No se toman datos;;
5;21;2019;2;F2;NA;NA;0.0741;NA;No se toman datos;;
5;21;2019;2;F3;NA;NA;0.0741;NA;No se toman datos;;
5;21;2019;2;F4;NA;NA;0.0741;NA;No se toman datos;;
5;21;2019;2;F5;NA;NA;0.0741;NA;No se toman datos;;
5;21;2019;2;F6;NA;NA;0.0741;NA;No se toman datos;;
5;21;2019;3;A1;NA;NA;0.0955;NA;No se toman datos;;
5;21;2019;3;A2;NA;NA;0.0955;NA;No se toman datos;;
5;21;2019;3;A3;NA;NA;0.0955;NA;No se toman datos;;
5;21;2019;3;A4;NA;NA;0.0955;NA;No se toman datos;;
5;21;2019;3;A5;NA;NA;0.0955;NA;No se toman datos;;
5;21;2019;3;A6;NA;NA;0.0955;NA;No se toman datos;;
5;21;2019;3;B1;NA;NA;0.0955;NA;No se toman datos;;
5;21;2019;3;B2;NA;NA;0.0955;NA;No se toman datos;;
5;21;2019;3;B3;NA;NA;0.0955;NA;No se toman datos;;
5;21;2019;3;B4;NA;NA;0.0955;NA;No se toman datos;;
5;21;2019;3;B5;NA;NA;0.0955;NA;No se toman datos;;
5;21;2019;3;B6;NA;NA;0.0955;NA;No se toman datos;;
5;21;2019;3;C1;NA;NA;0.0955;NA;No se toman datos;;
5;21;2019;3;C2;NA;NA;0.0955;NA;No se toman datos;;
5;21;2019;3;C3;NA;NA;0.0955;NA;No se toman datos;;
5;21;2019;3;C4;NA;NA;0.0955;NA;No se toman datos;;
5;21;2019;3;C5;NA;NA;0.0955;NA;No se toman datos;;
5;21;2019;3;C6;NA;NA;0.0955;NA;No se toman datos;;
5;21;2019;3;D1;NA;NA;0.0955;NA;No se toman datos;;
5;21;2019;3;D2;NA;NA;0.0955;NA;No se toman datos;;
5;21;2019;3;D3;NA;NA;0.0955;NA;No se toman datos;;
5;21;2019;3;D4;NA;NA;0.0955;NA;No se toman datos;;
5;21;2019;3;D5;NA;NA;0.0955;NA;No se toman datos;;
5;21;2019;3;D6;NA;NA;0.0955;NA;No se toman datos;;
5;21;2019;3;E1;NA;NA;0.0955;NA;No se toman datos;;
5;21;2019;3;E2;NA;NA;0.0955;NA;No se toman datos;;
5;21;2019;3;E3;NA;NA;0.0955;NA;No se toman datos;;
5;21;2019;3;E4;NA;NA;0.0955;NA;No se toman datos;;
5;21;2019;3;E5;NA;NA;0.0955;NA;No se toman datos;;
5;21;2019;3;E6;NA;NA;0.0955;NA;No se toman datos;;
5;21;2019;3;F1;NA;NA;0.0955;NA;No se toman datos;;
5;21;2019;3;F2;NA;NA;0.0955;NA;No se toman datos;;
5;21;2019;3;F3;NA;NA;0.0955;NA;No se toman datos;;
5;21;2019;3;F4;NA;NA;0.0955;NA;No se toman datos;;
5;21;2019;3;F5;NA;NA;0.0955;NA;No se toman datos;;
5;21;2019;3;F6;NA;NA;0.0955;NA;No se toman datos;;
5;21;2019;4;A1;NA;NA;0.165 ;NA;No se toman datos;;
5;21;2019;4;A2;NA;NA;0.165 ;NA;No se toman datos;;
5;21;2019;4;A3;NA;NA;0.165 ;NA;No se toman datos;;
5;21;2019;4;A4;NA;NA;0.165 ;NA;No se toman datos;;
5;21;2019;4;A5;NA;NA;0.165 ;NA;No se toman datos;;
5;21;2019;4;A6;NA;NA;0.165 ;NA;No se toman datos;;
5;21;2019;4;B1;NA;NA;0.165 ;NA;No se toman datos;;
5;21;2019;4;B2;NA;NA;0.165 ;NA;No se toman datos;;
5;21;2019;4;B3;NA;NA;0.165 ;NA;No se toman datos;;
5;21;2019;4;B4;NA;NA;0.165 ;NA;No se toman datos;;
5;21;2019;4;B5;NA;NA;0.165 ;NA;No se toman datos;;
5;21;2019;4;B6;NA;NA;0.165 ;NA;No se toman datos;;
5;21;2019;4;C1;NA;NA;0.165 ;NA;No se toman datos;;
5;21;2019;4;C2;NA;NA;0.165 ;NA;No se toman datos;;
5;21;2019;4;C3;NA;NA;0.165 ;NA;No se toman datos;;
5;21;2019;4;C4;NA;NA;0.165 ;NA;No se toman datos;;
5;21;2019;4;C5;NA;NA;0.165 ;NA;No se toman datos;;
5;21;2019;4;C6;NA;NA;0.165 ;NA;No se toman datos;;
5;21;2019;4;D1;NA;NA;0.165 ;NA;No se toman datos;;
5;21;2019;4;D2;NA;NA;0.165 ;NA;No se toman datos;;
5;21;2019;4;D3;NA;NA;0.165 ;NA;No se toman datos;;
5;21;2019;4;D4;NA;NA;0.165 ;NA;No se toman datos;;
5;21;2019;4;D5;NA;NA;0.165 ;NA;No se toman datos;;
5;21;2019;4;D6;NA;NA;0.165 ;NA;No se toman datos;;
5;21;2019;4;E1;NA;NA;0.165 ;NA;No se toman datos;;
5;21;2019;4;E2;NA;NA;0.165 ;NA;No se toman datos;;
5;21;2019;4;E3;NA;NA;0.165 ;NA;No se toman datos;;
5;21;2019;4;E4;NA;NA;0.165 ;NA;No se toman datos;;
5;21;2019;4;E5;NA;NA;0.165 ;NA;No se toman datos;;
5;21;2019;4;E6;NA;NA;0.165 ;NA;No se toman datos;;
5;21;2019;4;F1;NA;NA;0.165 ;NA;No se toman datos;;
5;21;2019;4;F2;NA;NA;0.165 ;NA;No se toman datos;;
5;21;2019;4;F3;NA;NA;0.165 ;NA;No se toman datos;;
5;21;2019;4;F4;NA;NA;0.165 ;NA;No se toman datos;;
5;21;2019;4;F5;NA;NA;0.165 ;NA;No se toman datos;;
5;21;2019;4;F6;NA;NA;0.165 ;NA;No se toman datos;;
5;21;2019;5;A1;NA;NA;0.156 ;NA;No se toman datos;;
5;21;2019;5;A2;NA;NA;0.156 ;NA;No se toman datos;;
5;21;2019;5;A3;NA;NA;0.156 ;NA;No se toman datos;;
5;21;2019;5;A4;NA;NA;0.156 ;NA;No se toman datos;;
5;21;2019;5;A5;NA;NA;0.156 ;NA;No se toman datos;;
5;21;2019;5;A6;NA;NA;0.156 ;NA;No se toman datos;;
5;21;2019;5;B1;NA;NA;0.156 ;NA;No se toman datos;;
5;21;2019;5;B2;NA;NA;0.156 ;NA;No se toman datos;;
5;21;2019;5;B3;NA;NA;0.156 ;NA;No se toman datos;;
5;21;2019;5;B4;NA;NA;0.156 ;NA;No se toman datos;;
5;21;2019;5;B5;NA;NA;0.156 ;NA;No se toman datos;;
5;21;2019;5;B6;NA;NA;0.156 ;NA;No se toman datos;;
5;21;2019;5;C1;NA;NA;0.156 ;NA;No se toman datos;;
5;21;2019;5;C2;NA;NA;0.156 ;NA;No se toman datos;;
5;21;2019;5;C3;NA;NA;0.156 ;NA;No se toman datos;;
5;21;2019;5;C4;NA;NA;0.156 ;NA;No se toman datos;;
5;21;2019;5;C5;NA;NA;0.156 ;NA;No se toman datos;;
5;21;2019;5;C6;NA;NA;0.156 ;NA;No se toman datos;;
5;21;2019;5;D1;NA;NA;0.156 ;NA;No se toman datos;;
5;21;2019;5;D2;NA;NA;0.156 ;NA;No se toman datos;;
5;21;2019;5;D3;NA;NA;0.156 ;NA;No se toman datos;;
5;21;2019;5;D4;NA;NA;0.156 ;NA;No se toman datos;;
5;21;2019;5;D5;NA;NA;0.156 ;NA;No se toman datos;;
5;21;2019;5;D6;NA;NA;0.156 ;NA;No se toman datos;;
5;21;2019;5;E1;NA;NA;0.156 ;NA;No se toman datos;;
5;21;2019;5;E2;NA;NA;0.156 ;NA;No se toman datos;;
5;21;2019;5;E3;NA;NA;0.156 ;NA;No se toman datos;;
5;21;2019;5;E4;NA;NA;0.156 ;NA;No se toman datos;;
5;21;2019;5;E5;NA;NA;0.156 ;NA;No se toman datos;;
5;21;2019;5;E6;NA;NA;0.156 ;NA;No se toman datos;;
5;21;2019;5;F1;NA;NA;0.156 ;NA;No se toman datos;;
5;21;2019;5;F2;NA;NA;0.156 ;NA;No se toman datos;;
5;21;2019;5;F3;NA;NA;0.156 ;NA;No se toman datos;;
5;21;2019;5;F4;NA;NA;0.156 ;NA;No se toman datos;;
5;21;2019;5;F5;NA;NA;0.156 ;NA;No se toman datos;;
5;21;2019;5;F6;NA;NA;0.156 ;NA;No se toman datos;;
5;21;2019;6;A1;NA;NA;0.197 ;NA;No se toman datos;;
5;21;2019;6;A2;NA;NA;0.197 ;NA;No se toman datos;;
5;21;2019;6;A3;NA;NA;0.197 ;NA;No se toman datos;;
5;21;2019;6;A4;NA;NA;0.197 ;NA;No se toman datos;;
5;21;2019;6;A5;NA;NA;0.197 ;NA;No se toman datos;;
5;21;2019;6;A6;NA;NA;0.197 ;NA;No se toman datos;;
5;21;2019;6;B1;NA;NA;0.197 ;NA;No se toman datos;;
5;21;2019;6;B2;NA;NA;0.197 ;NA;No se toman datos;;
5;21;2019;6;B3;NA;NA;0.197 ;NA;No se toman datos;;
5;21;2019;6;B4;NA;NA;0.197 ;NA;No se toman datos;;
5;21;2019;6;B5;NA;NA;0.197 ;NA;No se toman datos;;
5;21;2019;6;B6;NA;NA;0.197 ;NA;No se toman datos;;
5;21;2019;6;C1;NA;NA;0.197 ;NA;No se toman datos;;
5;21;2019;6;C2;NA;NA;0.197 ;NA;No se toman datos;;
5;21;2019;6;C3;NA;NA;0.197 ;NA;No se toman datos;;
5;21;2019;6;C4;NA;NA;0.197 ;NA;No se toman datos;;
5;21;2019;6;C5;NA;NA;0.197 ;NA;No se toman datos;;
5;21;2019;6;C6;NA;NA;0.197 ;NA;No se toman datos;;
5;21;2019;6;D1;NA;NA;0.197 ;NA;No se toman datos;;
5;21;2019;6;D2;NA;NA;0.197 ;NA;No se toman datos;;
5;21;2019;6;D3;NA;NA;0.197 ;NA;No se toman datos;;
5;21;2019;6;D4;NA;NA;0.197 ;NA;No se toman datos;;
5;21;2019;6;D5;NA;NA;0.197 ;NA;No se toman datos;;
5;21;2019;6;D6;NA;NA;0.197 ;NA;No se toman datos;;
5;21;2019;6;E1;NA;NA;0.197 ;NA;No se toman datos;;
5;21;2019;6;E2;NA;NA;0.197 ;NA;No se toman datos;;
5;21;2019;6;E3;NA;NA;0.197 ;NA;No se toman datos;;
5;21;2019;6;E4;NA;NA;0.197 ;NA;No se toman datos;;
5;21;2019;6;E5;NA;NA;0.197 ;NA;No se toman datos;;
5;21;2019;6;E6;NA;NA;0.197 ;NA;No se toman datos;;
5;21;2019;6;F1;NA;NA;0.197 ;NA;No se toman datos;;
5;21;2019;6;F2;NA;NA;0.197 ;NA;No se toman datos;;
5;21;2019;6;F3;NA;NA;0.197 ;NA;No se toman datos;;
5;21;2019;6;F4;NA;NA;0.197 ;NA;No se toman datos;;
5;21;2019;6;F5;NA;NA;0.197 ;NA;No se toman datos;;
5;21;2019;6;F6;NA;NA;0.197 ;NA;No se toman datos;;
5;21;2019;7;A1;3.8;0.034;0.034;10;TDR de IRNAS (modelo antiguo);;
5;21;2019;7;A2;NA;NA;0.169 ;NA;No se toman datos;;
5;21;2019;7;A3;NA;NA;0.169 ;NA;No se toman datos;;
5;21;2019;7;A4;NA;NA;0.169 ;NA;No se toman datos;;
5;21;2019;7;A5;NA;NA;0.169 ;NA;No se toman datos;;
5;21;2019;7;A6;NA;NA;0.169 ;NA;No se toman datos;;
5;21;2019;7;B1;NA;NA;0.169 ;NA;No se toman datos;;
5;21;2019;7;B2;5.2;0.039;0.039;10;TDR de IRNAS (modelo antiguo);;
5;21;2019;7;B3;NA;NA;0.169 ;NA;No se toman datos;;
5;21;2019;7;B4;NA;NA;0.169 ;NA;No se toman datos;;
5;21;2019;7;B5;NA;NA;0.169 ;NA;No se toman datos;;
5;21;2019;7;B6;NA;NA;0.169 ;NA;No se toman datos;;
5;21;2019;7;C1;NA;NA;0.169 ;NA;No se toman datos;;
5;21;2019;7;C2;NA;NA;0.169 ;NA;No se toman datos;;
5;21;2019;7;C3;5.5;0.029;0.029;10;TDR de IRNAS (modelo antiguo);;
5;21;2019;7;C4;NA;NA;0.169 ;NA;No se toman datos;;
5;21;2019;7;C5;NA;NA;0.169 ;NA;No se toman datos;;
5;21;2019;7;C6;NA;NA;0.169 ;NA;No se toman datos;;
5;21;2019;7;D1;NA;NA;0.169 ;NA;No se toman datos;;
5;21;2019;7;D2;NA;NA;0.169 ;NA;No se toman datos;;
5;21;2019;7;D3;NA;NA;0.169 ;NA;No se toman datos;;
5;21;2019;7;D4;6.9;0.021;0.021;10;TDR de IRNAS (modelo antiguo);;
5;21;2019;7;D5;NA;NA;0.169 ;NA;No se toman datos;;
5;21;2019;7;D6;NA;NA;0.169 ;NA;No se toman datos;;
5;21;2019;7;E1;NA;NA;0.169 ;NA;No se toman datos;;
5;21;2019;7;E2;NA;NA;0.169 ;NA;No se toman datos;;
5;21;2019;7;E3;NA;NA;0.169 ;NA;No se toman datos;;
5;21;2019;7;E4;NA;NA;0.169 ;NA;No se toman datos;;
5;21;2019;7;E5;8.3;0.013;0.013;10;TDR de IRNAS (modelo antiguo);;
5;21;2019;7;E6;NA;NA;0.169 ;NA;No se toman datos;;
5;21;2019;7;F1;NA;NA;0.169 ;NA;No se toman datos;;
5;21;2019;7;F2;NA;NA;0.169 ;NA;No se toman datos;;
5;21;2019;7;F3;NA;NA;0.169 ;NA;No se toman datos;;
5;21;2019;7;F4;NA;NA;0.169 ;NA;No se toman datos;;
5;21;2019;7;F5;NA;NA;0.169 ;NA;No se toman datos;;
5;21;2019;7;F6;22.3;0.059;0.059;10;TDR de IRNAS (modelo antiguo);;
5;21;2019;8;A1;8.6;0.235;0.235;10;TDR de IRNAS (modelo antiguo);;
5;21;2019;8;A2;NA;NA;0.173 ;NA;No se toman datos;;
5;21;2019;8;A3;NA;NA;0.173 ;NA;No se toman datos;;
5;21;2019;8;A4;NA;NA;0.173 ;NA;No se toman datos;;
5;21;2019;8;A5;NA;NA;0.173 ;NA;No se toman datos;;
5;21;2019;8;A6;NA;NA;0.173 ;NA;No se toman datos;;
5;21;2019;8;B1;NA;NA;0.173 ;NA;No se toman datos;;
5;21;2019;8;B2;8.7;0.018;0.018;10;TDR de IRNAS (modelo antiguo);;
5;21;2019;8;B3;NA;NA;0.173 ;NA;No se toman datos;;
5;21;2019;8;B4;NA;NA;0.173 ;NA;No se toman datos;;
5;21;2019;8;B5;NA;NA;0.173 ;NA;No se toman datos;;
5;21;2019;8;B6;NA;NA;0.173 ;NA;No se toman datos;;
5;21;2019;8;C1;NA;NA;0.173 ;NA;No se toman datos;;
5;21;2019;8;C2;NA;NA;0.173 ;NA;No se toman datos;;
5;21;2019;8;C3;4.5;0.006;0.006;10;TDR de IRNAS (modelo antiguo);;
5;21;2019;8;C4;NA;NA;0.173 ;NA;No se toman datos;;
5;21;2019;8;C5;NA;NA;0.173 ;NA;No se toman datos;;
5;21;2019;8;C6;NA;NA;0.173 ;NA;No se toman datos;;
5;21;2019;8;D1;NA;NA;0.173 ;NA;No se toman datos;;
5;21;2019;8;D2;NA;NA;0.173 ;NA;No se toman datos;;
5;21;2019;8;D3;NA;NA;0.173 ;NA;No se toman datos;;
5;21;2019;8;D4;4.6;0.009;0.009;10;TDR de IRNAS (modelo antiguo);;
5;21;2019;8;D5;NA;NA;0.173 ;NA;No se toman datos;;
5;21;2019;8;D6;NA;NA;0.173 ;NA;No se toman datos;;
5;21;2019;8;E1;NA;NA;0.173 ;NA;No se toman datos;;
5;21;2019;8;E2;NA;NA;0.173 ;NA;No se toman datos;;
5;21;2019;8;E3;NA;NA;0.173 ;NA;No se toman datos;;
5;21;2019;8;E4;NA;NA;0.173 ;NA;No se toman datos;;
5;21;2019;8;E5;4.9;0.009;0.009;10;TDR de IRNAS (modelo antiguo);;
5;21;2019;8;E6;NA;NA;0.173 ;NA;No se toman datos;;
5;21;2019;8;F1;NA;NA;0.173 ;NA;No se toman datos;;
5;21;2019;8;F2;NA;NA;0.173 ;NA;No se toman datos;;
5;21;2019;8;F3;NA;NA;0.173 ;NA;No se toman datos;;
5;21;2019;8;F4;NA;NA;0.173 ;NA;No se toman datos;;
5;21;2019;8;F5;NA;NA;0.173 ;NA;No se toman datos;;
5;21;2019;8;F6;1.3;0.003;0.003;10;TDR de IRNAS (modelo antiguo);;
5;21;2019;9;A1;NA;NA;0.0944;NA;No se toman datos;;
5;21;2019;9;A2;NA;NA;0.0944;NA;No se toman datos;;
5;21;2019;9;A3;NA;NA;0.0944;NA;No se toman datos;;
5;21;2019;9;A4;NA;NA;0.0944;NA;No se toman datos;;
5;21;2019;9;A5;NA;NA;0.0944;NA;No se toman datos;;
5;21;2019;9;A6;NA;NA;0.0944;NA;No se toman datos;;
5;21;2019;9;B1;NA;NA;0.0944;NA;No se toman datos;;
5;21;2019;9;B2;NA;NA;0.0944;NA;No se toman datos;;
5;21;2019;9;B3;NA;NA;0.0944;NA;No se toman datos;;
5;21;2019;9;B4;NA;NA;0.0944;NA;No se toman datos;;
5;21;2019;9;B5;NA;NA;0.0944;NA;No se toman datos;;
5;21;2019;9;B6;NA;NA;0.0944;NA;No se toman datos;;
5;21;2019;9;C1;NA;NA;0.0944;NA;No se toman datos;;
5;21;2019;9;C2;NA;NA;0.0944;NA;No se toman datos;;
5;21;2019;9;C3;NA;NA;0.0944;NA;No se toman datos;;
5;21;2019;9;C4;NA;NA;0.0944;NA;No se toman datos;;
5;21;2019;9;C5;NA;NA;0.0944;NA;No se toman datos;;
5;21;2019;9;C6;NA;NA;0.0944;NA;No se toman datos;;
5;21;2019;9;D1;NA;NA;0.0944;NA;No se toman datos;;
5;21;2019;9;D2;NA;NA;0.0944;NA;No se toman datos;;
5;21;2019;9;D3;NA;NA;0.0944;NA;No se toman datos;;
5;21;2019;9;D4;NA;NA;0.0944;NA;No se toman datos;;
5;21;2019;9;D5;NA;NA;0.0944;NA;No se toman datos;;
5;21;2019;9;D6;NA;NA;0.0944;NA;No se toman datos;;
5;21;2019;9;E1;NA;NA;0.0944;NA;No se toman datos;;
5;21;2019;9;E2;NA;NA;0.0944;NA;No se toman datos;;
5;21;2019;9;E3;NA;NA;0.0944;NA;No se toman datos;;
5;21;2019;9;E4;NA;NA;0.0944;NA;No se toman datos;;
5;21;2019;9;E5;NA;NA;0.0944;NA;No se toman datos;;
5;21;2019;9;E6;NA;NA;0.0944;NA;No se toman datos;;
5;21;2019;9;F1;NA;NA;0.0944;NA;No se toman datos;;
5;21;2019;9;F2;NA;NA;0.0944;NA;No se toman datos;;
5;21;2019;9;F3;NA;NA;0.0944;NA;No se toman datos;;
5;21;2019;9;F4;NA;NA;0.0944;NA;No se toman datos;;
5;21;2019;9;F5;NA;NA;0.0944;NA;No se toman datos;;
5;21;2019;9;F6;NA;NA;0.0944;NA;No se toman datos;;
